split_seed,contract_id,model,k,precision_at_k,recall_at_k,n_missing_eligible_categories
43,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,FrequencyPrior,3,1.0,0.13636363636363635,22
43,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,FrequencyPrior,5,1.0,0.22727272727272727,22
43,VirtuosoSurgicalInc_20191227_1-A_EX1A-6 MAT CTRCT_11933379_EX1A-6 MAT CTRCT_License Agreement,FrequencyPrior,10,0.9,0.4090909090909091,22
43,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,FrequencyPrior,3,1.0,0.125,24
43,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,FrequencyPrior,5,1.0,0.20833333333333334,24
43,PerformanceSportsBrandsInc_20110909_S-1_EX-10.10_7220214_EX-10.10_Endorsement Agreement,FrequencyPrior,10,0.9,0.375,24
43,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,FrequencyPrior,3,1.0,0.11538461538461539,26
43,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,FrequencyPrior,5,1.0,0.19230769230769232,26
43,REGANHOLDINGCORP_03_31_2008-EX-10-LICENSE AND HOSTING AGREEMENT,FrequencyPrior,10,0.9,0.34615384615384615,26
43,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",FrequencyPrior,3,1.0,0.1,30
43,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",FrequencyPrior,5,1.0,0.16666666666666666,30
43,"BORROWMONEYCOM,INC_06_11_2020-EX-10.1-JOINT VENTURE AGREEMENT",FrequencyPrior,10,1.0,0.3333333333333333,30
43,FerroglobePlc_20150624_F-4A_EX-10.20_9154746_EX-10.20_Outsourcing Agreement,FrequencyPrior,3,1.0,0.1,30
43,FerroglobePlc_20150624_F-4A_EX-10.20_9154746_EX-10.20_Outsourcing Agreement,FrequencyPrior,5,1.0,0.16666666666666666,30
43,FerroglobePlc_20150624_F-4A_EX-10.20_9154746_EX-10.20_Outsourcing Agreement,FrequencyPrior,10,1.0,0.3333333333333333,30
43,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,FrequencyPrior,3,1.0,0.125,24
43,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,FrequencyPrior,5,1.0,0.20833333333333334,24
43,QuantumGroupIncFl_20090120_8-K_EX-99.2_3672910_EX-99.2_Hosting Agreement,FrequencyPrior,10,0.8,0.3333333333333333,24
43,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,3,0.6666666666666666,0.07407407407407407,27
43,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,5,0.8,0.14814814814814814,27
43,SteelVaultCorp_20081224_10-K_EX-10.16_3074935_EX-10.16_Affiliate Agreement,FrequencyPrior,10,0.9,0.3333333333333333,27
43,INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,FrequencyPrior,3,1.0,0.13043478260869565,23
43,INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,FrequencyPrior,5,1.0,0.21739130434782608,23
43,INTRICONCORP_03_10_2009-EX-10.22-Strategic Alliance Agreement,FrequencyPrior,10,1.0,0.43478260869565216,23
43,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",FrequencyPrior,3,1.0,0.09090909090909091,33
43,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",FrequencyPrior,5,1.0,0.15151515151515152,33
43,"MEETGROUP,INC_06_29_2017-EX-10.1-COOPERATION AGREEMENT",FrequencyPrior,10,0.9,0.2727272727272727,33
43,MSCIINC_02_28_2008-EX-10.10-,FrequencyPrior,3,1.0,0.09090909090909091,33
43,MSCIINC_02_28_2008-EX-10.10-,FrequencyPrior,5,1.0,0.15151515151515152,33
43,MSCIINC_02_28_2008-EX-10.10-,FrequencyPrior,10,0.9,0.2727272727272727,33
43,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,FrequencyPrior,3,1.0,0.08571428571428572,35
43,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,FrequencyPrior,5,1.0,0.14285714285714285,35
43,GluMobileInc_20070319_S-1A_EX-10.09_436630_EX-10.09_Content License Agreement3,FrequencyPrior,10,1.0,0.2857142857142857,35
43,EmmisCommunicationsCorp_20191125_8-K_EX-10.6_11906433_EX-10.6_Marketing Agreement,FrequencyPrior,3,1.0,0.09375,32
43,EmmisCommunicationsCorp_20191125_8-K_EX-10.6_11906433_EX-10.6_Marketing Agreement,FrequencyPrior,5,1.0,0.15625,32
43,EmmisCommunicationsCorp_20191125_8-K_EX-10.6_11906433_EX-10.6_Marketing Agreement,FrequencyPrior,10,1.0,0.3125,32
43,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,FrequencyPrior,3,0.6666666666666666,0.06896551724137931,29
43,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,FrequencyPrior,5,0.8,0.13793103448275862,29
43,TICKETSCOMINC_06_22_1999-EX-10.22-SPONSORSHIP AGREEMENT,FrequencyPrior,10,0.9,0.3103448275862069,29
43,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,FrequencyPrior,3,1.0,0.09090909090909091,33
43,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,FrequencyPrior,5,1.0,0.15151515151515152,33
43,TcPipelinesLp_20160226_10-K_EX-99.12_9454048_EX-99.12_Transportation Agreement,FrequencyPrior,10,1.0,0.30303030303030304,33
43,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,FrequencyPrior,3,1.0,0.09375,32
43,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,FrequencyPrior,5,1.0,0.15625,32
43,PFSFUNDS_06_26_2020-EX-99.H OTH MAT CONT-SERVICES AGREEMENT,FrequencyPrior,10,1.0,0.3125,32
43,SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT,FrequencyPrior,3,1.0,0.08571428571428572,35
43,SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT,FrequencyPrior,5,1.0,0.14285714285714285,35
43,SECURIANFUNDSTRUST_05_01_2012-EX-99.28.H.9-NET INVESTMENT INCOME MAINTENANCE AGREEMENT,FrequencyPrior,10,1.0,0.2857142857142857,35
43,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,FrequencyPrior,3,1.0,0.0967741935483871,31
43,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,FrequencyPrior,5,1.0,0.16129032258064516,31
43,EMERALDHEALTHTHERAPEUTICSINC_06_10_2020-EX-4.5-CONSULTING AGREEMENT - DR. GAETANO MORELLO N.D. INC.,FrequencyPrior,10,1.0,0.3225806451612903,31
43,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",FrequencyPrior,3,1.0,0.10344827586206896,29
43,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",FrequencyPrior,5,1.0,0.1724137931034483,29
43,"TRANSPHORM,INC_02_14_2020-EX-10.12(1)-JOINT VENTURE AGREEMENT",FrequencyPrior,10,1.0,0.3448275862068966,29
43,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,FrequencyPrior,3,1.0,0.10714285714285714,28
43,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,FrequencyPrior,5,1.0,0.17857142857142858,28
43,BIOFRONTERAAG_04_29_2019-EX-4.17-SUPPLY AGREEMENT,FrequencyPrior,10,1.0,0.35714285714285715,28
43,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,FrequencyPrior,3,1.0,0.1111111111111111,27
43,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,FrequencyPrior,5,1.0,0.18518518518518517,27
43,GlobalTechnologiesGroupInc_20050928_10KSB_EX-10.9_4148808_EX-10.9_Content License Agreement,FrequencyPrior,10,1.0,0.37037037037037035,27
43,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,FrequencyPrior,3,1.0,0.10714285714285714,28
43,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,FrequencyPrior,5,1.0,0.17857142857142858,28
43,BellringBrandsInc_20190920_S-1_EX-10.12_11817081_EX-10.12_Manufacturing Agreement1,FrequencyPrior,10,1.0,0.35714285714285715,28
43,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,FrequencyPrior,3,1.0,0.09375,32
43,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,FrequencyPrior,5,1.0,0.15625,32
43,NYLIACVARIABLEANNUITYSEPARATEACCOUNTIII_04_10_2020-EX-99.8.KK-SERVICE AGREEMENT,FrequencyPrior,10,1.0,0.3125,32
43,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,FrequencyPrior,3,1.0,0.09375,32
43,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,FrequencyPrior,5,1.0,0.15625,32
43,ALLIANCEBANCORPINCOFPENNSYLVANIA_10_18_2006-EX-1.2-AGENCY AGREEMENT,FrequencyPrior,10,1.0,0.3125,32
43,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,FrequencyPrior,3,1.0,0.09090909090909091,33
43,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,FrequencyPrior,5,1.0,0.15151515151515152,33
43,ZtoExpressCaymanInc_20160930_F-1_EX-10.10_9752871_EX-10.10_Transportation Agreement,FrequencyPrior,10,0.9,0.2727272727272727,33
43,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,FrequencyPrior,3,1.0,0.16666666666666666,18
43,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,FrequencyPrior,5,1.0,0.2777777777777778,18
43,MusclepharmCorp_20170208_10-KA_EX-10.38_9893581_EX-10.38_Co-Branding Agreement,FrequencyPrior,10,1.0,0.5555555555555556,18
43,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,FrequencyPrior,3,1.0,0.1111111111111111,27
43,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,FrequencyPrior,5,1.0,0.18518518518518517,27
43,DataCallTechnologies_20060918_SB-2A_EX-10.9_944510_EX-10.9_Content License Agreement,FrequencyPrior,10,1.0,0.37037037037037035,27
43,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,FrequencyPrior,3,0.6666666666666666,0.06666666666666667,30
43,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,FrequencyPrior,5,0.8,0.13333333333333333,30
43,WPPPLC_04_30_2020-EX-4.28-SERVICE AGREEMENT,FrequencyPrior,10,0.9,0.3,30
43,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,3,1.0,0.11538461538461539,26
43,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,5,1.0,0.19230769230769232,26
43,ZEBRATECHNOLOGIESCORP_04_16_2014-EX-10.1-INTELLECTUAL PROPERTY AGREEMENT,FrequencyPrior,10,0.8,0.3076923076923077,26
43,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,FrequencyPrior,3,1.0,0.125,24
43,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,FrequencyPrior,5,1.0,0.20833333333333334,24
43,TEARDROPGOLFCO_10_23_1996-EX-10.12-ENDORSEMENT AGREEMENT,FrequencyPrior,10,0.9,0.375,24
43,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,FrequencyPrior,3,1.0,0.15789473684210525,19
43,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,FrequencyPrior,5,0.8,0.21052631578947367,19
43,CardlyticsInc_20180112_S-1_EX-10.16_11002987_EX-10.16_Maintenance Agreement1,FrequencyPrior,10,0.7,0.3684210526315789,19
43,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,FrequencyPrior,3,1.0,0.1111111111111111,27
43,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,FrequencyPrior,5,1.0,0.18518518518518517,27
43,PacificapEntertainmentHoldingsInc_20051115_8-KA_EX-1.01_4300894_EX-1.01_Content License Agreement,FrequencyPrior,10,1.0,0.37037037037037035,27
43,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",FrequencyPrior,3,1.0,0.125,24
43,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",FrequencyPrior,5,1.0,0.20833333333333334,24
43,"HOSPITALITYINVESTORSTRUST,INC_04_07_2014-EX-10.26-FRANCHISE AGREEMENT",FrequencyPrior,10,0.9,0.375,24
43,ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement,FrequencyPrior,3,1.0,0.1,30
43,ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement,FrequencyPrior,5,1.0,0.16666666666666666,30
43,ReynoldsConsumerProductsInc_20191115_S-1_EX-10.18_11896469_EX-10.18_Supply Agreement,FrequencyPrior,10,1.0,0.3333333333333333,30
43,"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1",FrequencyPrior,3,1.0,0.08108108108108109,37
43,"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1",FrequencyPrior,5,1.0,0.13513513513513514,37
43,"SPIENERGYCO,LTD_07_10_2014-EX-10-Cooperation Agreement of 50MWp Photovoltaic Grid-connected Power Generation Project in Yangqiao of~1",FrequencyPrior,10,1.0,0.2702702702702703,37
43,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",FrequencyPrior,3,1.0,0.15789473684210525,19
43,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",FrequencyPrior,5,0.8,0.21052631578947367,19
43,"DUOSTECHNOLOGIESGROUP,INC_04_21_2009-EX-10.1-STRATEGIC ALLIANCE AGREEMENT",FrequencyPrior,10,0.9,0.47368421052631576,19
43,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,FrequencyPrior,3,1.0,0.12,25
43,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,FrequencyPrior,5,0.8,0.16,25
43,ChinaRealEstateInformationCorp_20090929_F-1_EX-10.32_4771615_EX-10.32_Content License Agreement,FrequencyPrior,10,0.8,0.32,25
43,"VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT",FrequencyPrior,3,1.0,0.08108108108108109,37
43,"VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT",FrequencyPrior,5,1.0,0.13513513513513514,37
43,"VIRGINGALACTICHOLDINGS,INC_04_08_2020-EX-99.1-JOINT FILING STATEMENT",FrequencyPrior,10,1.0,0.2702702702702703,37
43,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement,FrequencyPrior,3,1.0,0.125,24
43,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement,FrequencyPrior,5,0.8,0.16666666666666666,24
43,BLUEFLYINC_03_27_2002-EX-10.27-e-business Hosting Agreement,FrequencyPrior,10,0.7,0.2916666666666667,24
43,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,FrequencyPrior,3,1.0,0.14285714285714285,21
43,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,FrequencyPrior,5,1.0,0.23809523809523808,21
43,DIVERSINETCORP_03_01_2012-EX-4-RESELLER AGREEMENT,FrequencyPrior,10,1.0,0.47619047619047616,21
43,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,FrequencyPrior,3,1.0,0.07894736842105263,38
43,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,FrequencyPrior,5,1.0,0.13157894736842105,38
43,BIOAMBERINC_04_10_2013-EX-10.34-DEVELOPMENT AGREEMENT - First Amendment,FrequencyPrior,10,1.0,0.2631578947368421,38
43,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,FrequencyPrior,3,0.6666666666666666,0.125,16
43,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,FrequencyPrior,5,0.8,0.25,16
43,InvendaCorp_20000828_S-1A_EX-10.2_2588206_EX-10.2_Co-Branding Agreement,FrequencyPrior,10,0.7,0.4375,16
43,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,FrequencyPrior,3,1.0,0.0967741935483871,31
43,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,FrequencyPrior,5,1.0,0.16129032258064516,31
43,WebmdHealthCorp_20050908_S-1A_EX-10.7_1027007_EX-10.7_Content License Agreement,FrequencyPrior,10,1.0,0.3225806451612903,31
43,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,FrequencyPrior,3,1.0,0.10714285714285714,28
43,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,FrequencyPrior,5,1.0,0.17857142857142858,28
43,SANDRIDGEENERGYINC_08_06_2009-EX-10.6-OPERATIONS AND MAINTENANCE AGREEMENT,FrequencyPrior,10,1.0,0.35714285714285715,28
43,EmbarkComInc_19991008_S-1A_EX-10.10_6487661_EX-10.10_Co-Branding Agreement,FrequencyPrior,3,1.0,0.1111111111111111,27
43,EmbarkComInc_19991008_S-1A_EX-10.10_6487661_EX-10.10_Co-Branding Agreement,FrequencyPrior,5,1.0,0.18518518518518517,27
43,EmbarkComInc_19991008_S-1A_EX-10.10_6487661_EX-10.10_Co-Branding Agreement,FrequencyPrior,10,1.0,0.37037037037037035,27
43,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT,FrequencyPrior,3,0.6666666666666666,0.09090909090909091,22
43,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT,FrequencyPrior,5,0.8,0.18181818181818182,22
43,ANIXABIOSCIENCESINC_06_09_2020-EX-10.1-COLLABORATION AGREEMENT,FrequencyPrior,10,0.8,0.36363636363636365,22
43,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement,FrequencyPrior,3,1.0,0.1111111111111111,27
43,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement,FrequencyPrior,5,1.0,0.18518518518518517,27
43,FreezeTagInc_20180411_8-K_EX-10.1_11139603_EX-10.1_Sponsorship Agreement,FrequencyPrior,10,1.0,0.37037037037037035,27
43,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,FrequencyPrior,3,1.0,0.15789473684210525,19
43,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,FrequencyPrior,5,1.0,0.2631578947368421,19
43,PhasebioPharmaceuticalsInc_20200330_10-K_EX-10.21_12086810_EX-10.21_Development Agreement,FrequencyPrior,10,0.9,0.47368421052631576,19
43,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,FrequencyPrior,3,1.0,0.13636363636363635,22
43,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,FrequencyPrior,5,0.8,0.18181818181818182,22
43,WARNINGMANAGEMENTSERVICESINC_12_10_1999-EX-10-ENDORSEMENT AGREEMENT,FrequencyPrior,10,0.9,0.4090909090909091,22
43,RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,FrequencyPrior,3,1.0,0.09090909090909091,33
43,RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,FrequencyPrior,5,1.0,0.15151515151515152,33
43,RgcResourcesInc_20151216_8-K_EX-10.3_9372751_EX-10.3_Franchise Agreement,FrequencyPrior,10,1.0,0.30303030303030304,33
43,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT,FrequencyPrior,3,1.0,0.08333333333333333,36
43,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT,FrequencyPrior,5,1.0,0.1388888888888889,36
43,BLACKROCKMUNIHOLDINGSINVESTMENTQUALITYFUND_04_07_2020-EX-99.01-JOINT FILING AGREEMENT,FrequencyPrior,10,1.0,0.2777777777777778,36
43,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,FrequencyPrior,3,0.6666666666666666,0.07692307692307693,26
43,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,FrequencyPrior,5,0.8,0.15384615384615385,26
43,ArconicRolledProductsCorp_20191217_10-12B_EX-2.7_11923804_EX-2.7_Trademark License Agreement,FrequencyPrior,10,0.8,0.3076923076923077,26
43,ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement,FrequencyPrior,3,1.0,0.12,25
43,ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement,FrequencyPrior,5,1.0,0.2,25
43,ICORECONNECTINC_10_13_2010-EX-7.1-Strategic Alliance Agreement,FrequencyPrior,10,1.0,0.4,25
43,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,FrequencyPrior,3,0.6666666666666666,0.07142857142857142,28
43,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,FrequencyPrior,5,0.8,0.14285714285714285,28
43,BOLIVARMININGCORP_05_23_2003-EX-2.1-VISP WEB SITE BUILDING AND HOSTING AGREEMENT,FrequencyPrior,10,0.8,0.2857142857142857,28
43,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,FrequencyPrior,3,1.0,0.14285714285714285,21
43,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,FrequencyPrior,5,1.0,0.23809523809523808,21
43,INKTOMICORP_06_08_1998-EX-10.14-SOFTWARE HOSTING AGREEMENT,FrequencyPrior,10,0.8,0.38095238095238093,21
43,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT,FrequencyPrior,3,1.0,0.10344827586206896,29
43,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT,FrequencyPrior,5,1.0,0.1724137931034483,29
43,ATMOSENERGYCORP_11_22_2002-EX-10.17-TRANSPORTATION SERVICE AGREEMENT,FrequencyPrior,10,1.0,0.3448275862068966,29
43,WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,FrequencyPrior,3,1.0,0.09375,32
43,WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,FrequencyPrior,5,1.0,0.15625,32
43,WARNERCHILCOTTPLC_12_31_2003-EX-4.36-DEVELOPMENT AGREEMENT,FrequencyPrior,10,1.0,0.3125,32
43,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,FrequencyPrior,3,1.0,0.07894736842105263,38
43,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,FrequencyPrior,5,1.0,0.13157894736842105,38
43,Cerus Corporation - FIRST AMEND TO SUPPLY AND MANUFACTURING AGREEMENT,FrequencyPrior,10,1.0,0.2631578947368421,38
43,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,FrequencyPrior,3,1.0,0.17647058823529413,17
43,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,FrequencyPrior,5,0.8,0.23529411764705882,17
43,AURASYSTEMSINC_06_16_2010-EX-10.25-STRATEGIC ALLIANCE AGREEMENT,FrequencyPrior,10,0.9,0.5294117647058824,17
43,MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,FrequencyPrior,3,1.0,0.13043478260869565,23
43,MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,FrequencyPrior,5,1.0,0.21739130434782608,23
43,MidwestEnergyEmissionsCorp_20080604_8-K_EX-10.2_3093976_EX-10.2_Content License Agreement,FrequencyPrior,10,0.9,0.391304347826087,23
43,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,FrequencyPrior,3,1.0,0.15,20
43,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,FrequencyPrior,5,1.0,0.25,20
43,HealthcentralCom_19991108_S-1A_EX-10.27_6623292_EX-10.27_Co-Branding Agreement,FrequencyPrior,10,1.0,0.5,20
43,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,FrequencyPrior,3,0.6666666666666666,0.08333333333333333,24
43,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,FrequencyPrior,5,0.8,0.16666666666666666,24
43,GarrettMotionInc_20181001_8-K_EX-2.4_11364532_EX-2.4_Intellectual Property Agreement,FrequencyPrior,10,0.7,0.2916666666666667,24
43,EmeraldHealthBioceuticalsInc_20200218_1-A_EX1A-6 MAT CTRCT_11987205_EX1A-6 MAT CTRCT_Development Agreement,FrequencyPrior,3,1.0,0.12,25
