split_seed,clause_category,model,precision,recall,f1,auroc
42,Ip Ownership Assignment,TextOnly,0.71875,0.7931034482758621,0.7540983606557377,0.8801811215604318
42,Ip Ownership Assignment,TextPlusLayout,0.5675675675675675,0.7241379310344828,0.6363636363636364,0.8707767328456983
42,Ip Ownership Assignment,TextPlusLayoutPlusRetrieval,0.5789473684210527,0.7586206896551724,0.6567164179104478,0.8655520724486242
42,Irrevocable Or Perpetual License,TextOnly,0.75,0.75,0.75,0.937962962962963
42,Irrevocable Or Perpetual License,TextPlusLayout,0.5714285714285714,0.6,0.5853658536585366,0.8976851851851851
42,Irrevocable Or Perpetual License,TextPlusLayoutPlusRetrieval,0.5652173913043478,0.65,0.6046511627906976,0.9023148148148148
42,Joint Ip Ownership,TextOnly,0.2727272727272727,0.5,0.35294117647058826,0.9180327868852459
42,Joint Ip Ownership,TextPlusLayout,0.15789473684210525,0.5,0.24,0.7677595628415301
42,Joint Ip Ownership,TextPlusLayoutPlusRetrieval,0.1,0.3333333333333333,0.15384615384615385,0.7745901639344263
42,License Grant,TextOnly,0.9333333333333333,0.875,0.9032258064516129,0.970703125
42,License Grant,TextPlusLayout,0.8153846153846154,0.828125,0.8217054263565892,0.922607421875
42,License Grant,TextPlusLayoutPlusRetrieval,0.8769230769230769,0.890625,0.8837209302325582,0.953125
42,Liquidated Damages,TextOnly,0.7142857142857143,0.2777777777777778,0.4,0.8131313131313131
42,Liquidated Damages,TextPlusLayout,0.4,0.5555555555555556,0.46511627906976744,0.8237373737373738
42,Liquidated Damages,TextPlusLayoutPlusRetrieval,0.3448275862068966,0.5555555555555556,0.425531914893617,0.811111111111111
42,Minimum Commitment,TextOnly,0.5714285714285714,0.6666666666666666,0.6153846153846154,0.8052536231884058
42,Minimum Commitment,TextPlusLayout,0.49122807017543857,0.7777777777777778,0.6021505376344086,0.788647342995169
42,Minimum Commitment,TextPlusLayoutPlusRetrieval,0.5,0.6666666666666666,0.5714285714285714,0.7883454106280193
42,Most Favored Nation,TextOnly,0.0,0.0,0.0,0.8427083333333334
42,Most Favored Nation,TextPlusLayout,0.17647058823529413,0.375,0.24,0.8177083333333334
42,Most Favored Nation,TextPlusLayoutPlusRetrieval,0.17647058823529413,0.375,0.24,0.7958333333333334
42,No-Solicit Of Customers,TextOnly,0.8,0.4444444444444444,0.5714285714285714,0.861811391223156
